CNTR_CODE,CNTR_BN_CODE
NZ,2020
NZ,2021
NZ,2022
NZ,2023
NZ,2024
NZ,2025
NZ,2026
NZ,2027
NZ,2028
NZ,2029
AU,2030
AU,2031
NZ,2032
NZ,2033
AU,2034
AU,2035
AU,2036
AU,2037
NZ,2038
NZ,2039
NZ,2040
NZ,2041
AU,2042
AU,2043
AU,2044
AU,2045
AU,2046
AU,2047
UY,2048
AU,2049
AU,2050
NZ,2051
AU,2052
UY,2053
AU,2054
NZ,2055
UY,2056
AU,2057
AU,2058
AU,2059
AU,2060
AU,2061
UY,2062
AU,2063
AU,2064
AU,2065
AU,2066
ZA,2067
AU,2068
AU,2069
AU,2070
AU,2071
AU,2072
AU,2073
AU,2074
AU,2075
AU,2076
AU,2077
UY,2078
AU,2079
AU,2080
AR,2081
NZ,2082
AU,2083
AU,2084
AU,2085
AR,2086
AR,2087
AU,2088
AU,2089
AR,2090
AU,2091
AU,2092
AU,2093
NZ,2094
AU,2095
AU,2096
AU,2097
AU,2098
AU,2099
AU,2100
AU,2101
AU,2102
AU,2103
AU,2104
AU,2105
AU,2106
AU,2107
AU,2108
CL,786
AR,2200
BR,2201
ZA,2215
MZ,2267
MZ,2290
TZ,5624
ID,5625
PG,5626
TZ,5627
TZ,5628
AO,5629
ID,5630
ID,5631
ID,5632
ID,5633
TZ,5634
ID,5635
TZ,5636
ID,5637
TZ,5638
ID,5639
PG,5640
PG,5641
ID,5642
ID,5643
ID,5644
ID,5645
PG,5646
ID,5647
TZ,5648
ID,5649
ID,5650
ID,5651
PG,5652
PG,5653
ID,5654
PG,5655
ID,5656
PG,5657
ID,5658
ID,5659
ID,5660
ID,5661
ID,5662
ID,5663
ID,5664
ID,5665
ID,5666
ID,5667
ID,5668
ID,5669
ID,5670
PG,5671
ID,5672
TZ,5673
ID,5674
ID,5675
ID,5676
AO,5677
SC,5678
ID,5679
SC,5680
KE,5681
KI,5682
KE,5683
ID,5684
ID,5685
PG,5686
ID,5687
SC,5688
ID,5689
ID,5690
SC,5691
ID,5692
ID,5693
PG,5694
SC,5695
ID,5696
ID,5697
SC,5698
SC,5699
ID,5700
ID,5701
SC,5702
SC,5703
ID,5704
ID,5705
SC,5706
ID,5707
PG,5708
PG,5709
ID,5710
PG,5711
KI,5712
ID,5713
ID,5714
KI,5715
ID,5716
ID,5717
ID,5718
PG,5719
KI,5720
KI,5721
SC,5722
PG,5723
PG,5724
TZ,5725
ID,5726
PG,5727
KE,5728
KI,5729
ID,5730
AO,5731
SC,5732
ID,5733
ID,5734
PG,5735
ID,5736
SC,5737
SC,5738
SC,5739
ID,5740
SC,5741
ID,5742
SC,5743
SC,5744
SC,5745
SC,5746
PG,5747
PG,5748
PG,5749
PG,5750
SC,5751
PG,5752
ID,5753
PG,5754
ID,5755
PG,5756
PG,5757
PE,5758
PG,5759
PG,5760
ID,5761
ID,5762
ID,5763
ID,5764
ID,5765
ID,5766
ID,5767
ID,5768
ID,5769
PG,5770
ID,5771
ID,5772
ID,5773
PG,5774
ID,5775
ID,5776
PG,5777
PG,5778
CG,5779
ID,5780
ID,5781
ID,5782
KI,5783
ID,5784
ID,5785
ID,5786
PG,5787
ID,5788
PG,5789
ID,5790
PG,5791
ID,5792
ID,5793
ID,5794
ID,5795
ID,5796
ID,5797
ID,5798
ID,5799
BR,5800
ID,5801
ID,5802
BR,5803
ID,5804
ID,5805
ID,5806
BR,5807
SC,5808
PG,5809
PG,5810
PG,5811
ID,5812
ID,5813
KI,5814
SC,5815
ID,5816
ID,5817
PG,5818
PG,5819
KI,5820
KI,5821
ID,5822
ID,5823
PG,5824
ID,5825
ID,5826
ID,5827
PG,5828
PG,5829
ID,5830
ID,5831
ID,5832
ID,5833
ID,5834
ID,5835
ID,5836
ID,5837
PG,5838
PG,5839
ID,5840
EC,5841
ID,5842
EC,5843
ID,5844
PE,5845
ID,5846
ID,5847
ID,5848
ID,5849
PG,5850
PG,5851
ID,5852
PG,5853
ID,5854
ID,5855
KE,5856
PG,5857
KE,5858
PG,5859
ID,5860
PG,5861
PG,5862
EC,5863
EC,5864
PG,5865
ID,5866
ID,5867
ID,5868
EC,5869
ID,5870
ID,5871
PG,5872
BR,5873
ID,5874
ID,5875
ID,5876
ID,5877
ID,5878
ID,5879
ID,5880
ID,5881
ID,5882
ID,5883
EC,5884
ID,5885
ID,5886
ID,5887
PG,5888
ID,5889
ID,5890
ID,5891
ID,5892
ID,5893
ID,5894
ID,5895
ID,5896
ID,5897
PG,5898
ID,5899
PG,5900
ID,5901
EC,5902
ID,5903
ID,5904
ID,5905
ID,5906
BR,5907
ID,5908
ID,5909
ID,5910
ID,5911
PG,5912
ID,5913
PG,5914
ID,5915
PG,5916
KI,5917
ID,5918
ID,5919
ID,5920
ID,5921
ID,5922
ID,5923
ID,5924
ID,5925
ID,5926
ID,5927
ID,5928
ID,5929
ID,5930
ID,5931
ID,5932
PG,5933
ID,5934
ID,5935
PG,5936
ID,5937
ID,5938
ID,5939
ID,5940
ID,5941
BR,5942
ID,5943
ID,5944
ID,5945
ID,5946
PG,5947
ID,5948
ID,5949
ID,5950
ID,5951
ID,5952
ID,5953
ID,5954
ID,5955
ID,5956
ID,5957
KE,5958
ID,5959
ID,5960
PG,5961
ID,5962
ID,5963
ID,5964
ID,5965
BR,5966
BR,5967
ID,5968
ID,5969
PG,5970
ID,5971
BR,5972
ID,5973
ID,5974
ID,5975
ID,5976
ID,5977
KE,5978
ID,5979
ID,5980
ID,5981
ID,5982
ID,5983
PG,5984
ID,5985
ID,5986
ID,5987
BR,5988
ID,5989
ID,5990
ID,5991
BR,5992
ID,5993
BR,5994
BR,5995
ID,5996
ID,5997
PG,5998
BR,5999
KE,6000
KI,6001
ID,6002
ID,6003
BI,6004
KE,6005
KE,6006
ID,6007
BR,6008
PG,6009
BR,6010
PG,6011
BR,6012
PG,6013
EC,6014
BR,6015
BR,6016
ID,6017
EC,6018
PG,6019
PG,6020
PG,6021
EC,6022
ID,6023
ID,6024
PG,6025
EC,6026
PG,6027
PG,6028
PG,6029
ID,6030
EC,6031
PG,6032
PG,6033
EC,6034
PG,6035
ID,6036
PG,6037
PG,6038
ID,6039
PG,6040
PG,6041
PG,6042
ID,6043
ID,6044
ID,6045
EC,6046
KI,6047
PG,6048
PG,6049
PG,6050
PG,6051
EC,6052
PG,6053
EC,6054
EC,6055
BR,6056
PG,6057
KE,6058
ID,6059
PG,6060
BR,6061
ID,6062
PG,6063
ID,6064
PG,6065
BR,6066
PG,6067
EC,6068
BR,6069
ID,6070
ID,6071
PG,6072
ID,6073
BR,6074
BR,6075
PG,6076
EC,6077
BR,6078
BR,6079
ID,6080
EC,6081
BR,6082
ID,6083
ID,6084
ID,6085
ID,6086
EC,6087
BR,6088
BR,6089
ID,6090
KI,6091
ID,6092
PG,6093
EC,6094
BR,6095
BR,6096
BR,6097
PG,6098
BR,6099
BR,6100
BR,6101
ID,6102
BR,6103
BR,6104
ID,6105
PG,6106
BR,6107
BR,6108
ID,6109
BR,6110
ID,6111
BR,6112
ID,6113
BR,6114
PG,6115
EC,6116
BR,6117
ID,6118
BI,6119
BR,6120
ID,6121
ID,6122
ID,6123
ID,6124
BR,6125
ZW,3615
ZW,3616
VU,3617
VU,3618
AU,3619
AU,3620
AU,3621
AU,3622
VU,3623
VU,3624
AU,3625
PF,3626
AU,3627
PF,3628
TO,3629
PF,3630
PF,3631
AU,3632
BR,3633
PF,3634
AU,3635
VU,3636
PF,3637
PF,3638
VU,3639
AU,3640
AU,3641
AU,3642
AU,3643
MG,3644
AU,3645
PF,3646
MG,3647
MG,3648
MG,3649
MG,3650
MG,3651
PF,3652
AU,3653
PF,3654
VU,3655
PF,3656
PF,3657
AU,3658
AU,3659
AU,3660
VU,3661
MG,3662
PF,3663
VU,3664
AU,3665
VU,3666
AU,3667
AU,3668
AU,3669
AU,3670
AU,3671
AU,3672
AU,3673
AU,3674
AU,3675
AU,3676
PF,3677
AU,3678
AU,3679
PF,3680
AU,3681
PF,3682
AU,3683
PF,3684
PF,3685
PF,3686
PF,3687
PF,3688
AU,3689
AU,3690
VU,3691
AU,3692
AU,3693
VU,3694
PF,3695
PF,3696
AU,3697
PE,3698
AU,3699
VU,3700
AU,3701
AU,3702
AU,3703
PF,3704
PF,3705
AU,3706
PF,3707
AU,3708
PF,3709
AU,3710
PF,3711
PF,3712
PF,3713
AU,3714
PF,3715
AU,3716
AU,3717
AU,3718
AU,3719
PF,3720
PF,3721
PF,3722
PF,3723
PF,3724
AU,3725
PF,3726
AU,3727
AU,3728
AU,3729
AU,3730
PF,3731
MZ,3732
AU,3733
AU,3734
AU,3735
AU,3736
AU,3737
AU,3738
AU,3739
AU,3740
AU,3741
PF,3742
PF,3743
VU,3744
AU,3745
AU,3746
AU,3747
AU,3748
MZ,3749
PF,3750
AU,3751
PF,3752
AU,3753
PF,3754
MZ,3755
PF,3756
AU,3757
AU,3758
AU,3759
AU,3760
MZ,3761
VU,3762
AU,3763
PF,3764
AU,3765
AU,3766
AU,3767
AU,3768
AU,3769
PF,3770
MG,3771
PF,3772
PF,3773
AU,3774
AU,3775
PF,3776
VU,3777
AU,3778
AU,3779
AU,3780
PF,3781
AU,3782
AU,3783
AU,3784
AU,3785
AU,3786
AU,3787
PF,3788
AU,3789
PF,3790
AU,3791
AU,3792
PF,3793
AU,3794
VU,3795
MG,3796
AU,3797
AU,3798
AU,3799
AU,3800
PF,3801
AU,3802
MZ,3803
AU,3804
AU,3805
MG,3806
PF,3807
AU,3808
MG,3809
AU,3810
AU,3811
MG,3812
AU,3813
AU,3814
AU,3815
MG,3816
AU,3817
MG,3818
AU,3819
AU,3820
AU,3821
AU,3822
VU,3823
AU,3824
AU,3825
AU,3826
MG,3827
AU,3828
AU,3829
AU,3830
AU,3831
AU,3832
MG,3833
PF,3834
AU,3835
AU,3836
PF,3837
AU,3838
AU,3839
AU,3840
PF,3841
AU,3842
PF,3843
AU,3844
MG,3845
AU,3846
PF,3847
AU,3848
AU,3849
AU,3850
AU,3851
AU,3852
PF,3853
AU,3854
AU,3855
PF,3856
AU,3857
AU,3858
AU,3859
PF,3860
AU,3861
PF,3862
PF,3863
PF,3864
PF,3865
PF,3866
AU,3867
VU,3868
PF,3869
AU,3870
AU,3871
AU,3872
AU,3873
AU,3874
PF,3875
AU,3876
AU,3877
PF,3878
AU,3879
AU,3880
PF,3881
AU,3882
AU,3883
PF,3884
PF,3885
AU,3886
PF,3887
AU,3888
AU,3889
MG,3890
PF,3891
AU,3892
AU,3893
AU,3894
PF,3895
AU,3896
PF,3897
WF,3898
AU,3899
AU,3900
AU,3901
VU,3902
AU,3903
AU,3904
AU,3905
AU,3906
AS,3907
AU,3908
PE,3909
AU,3910
AU,3911
AU,3912
WF,3913
AS,3914
AU,3915
AU,3916
AU,3917
AU,3918
AU,3919
AS,3920
AU,3921
AU,3922
VU,3923
AU,3924
AU,3925
PF,3926
PF,3927
AU,3928
AU,3929
AS,3930
AU,3931
PF,3932
AU,3933
AU,3934
AS,3935
AU,3936
AU,3937
PF,3938
AU,3939
MG,3940
AU,3941
AU,3942
AU,3943
MG,3944
AU,3945
PF,3946
AU,3947
WS,3948
AU,3949
MZ,3950
AU,3951
MG,3952
AU,3953
AU,3954
AU,3955
AU,3956
AU,3957
AU,3958
AU,3959
AU,3960
AU,3961
MG,3962
AU,3963
AU,3964
AU,3965
AU,3966
AU,3967
BR,3968
AU,3969
BR,3970
AU,3971
AU,3972
AU,3973
AU,3974
AU,3975
AU,3976
WS,3977
VU,3978
PE,3979
BR,3980
WS,3981
AU,3982
AU,3983
WS,3984
VU,3985
AU,3986
AU,3987
PE,3988
AU,3989
MG,3990
VU,3991
VU,3992
AU,3993
AU,3994
MG,3995
AU,3996
AU,3997
AU,3998
AU,3999
AU,4000
AU,4001
AU,4002
AU,4003
AU,4004
AU,4005
VU,4006
AU,4007
AU,4008
AU,4009
AU,4010
AU,4011
VU,4012
VU,4013
MG,4014
AU,4015
MG,4016
MG,4017
MG,4018
MG,4019
VU,4020
MG,4021
MG,4022
MG,4023
MG,4024
AU,4025
MG,4026
WS,4027
AU,4028
MG,4029
MG,4030
VU,4031
WF,4032
WF,4033
AU,4034
VU,4035
AU,4036
AU,4037
MG,4038
AU,4039
MG,4040
MG,4041
MG,4042
WF,4043
VU,4044
MG,4045
VU,4046
AU,4047
WF,4048
AU,4049
AU,4050
VU,4051
MG,4052
MG,4053
MG,4054
MG,4055
BR,4056
MG,4057
MG,4058
MG,4059
AU,4060
AU,4061
AU,4062
AU,4063
FR,4064
AU,4065
AU,4066
AU,4067
AU,4068
MG,4069
MG,4070
FR,4071
MG,4072
PE,4073
MG,4074
BR,4075
MG,4076
FR,4077
AU,4078
BR,4079
BR,4080
MG,4081
BR,4082
BR,4083
BR,4084
BR,4085
AU,4086
MZ,4087
MG,4088
BR,4089
BR,4090
FR,4091
AU,4092
AU,4093
MG,4094
AU,4095
MG,4096
AU,4097
MG,4098
MZ,4099
AU,4100
AU,4101
MG,4102
AU,4103
AU,4104
MG,4105
MZ,4106
MG,4107
AU,4108
MZ,4109
MG,4110
MG,4111
FJ,4112
MZ,4113
AU,4114
MG,4115
MG,4116
MZ,4117
KM,4118
KM,4119
KM,4120
MG,4121
KM,4122
KM,4123
MG,4124
MG,4125
MG,4126
MG,4127
MZ,4128
PE,4129
MZ,4130
PE,4131
SB,4132
AU,4133
AU,4134
MG,4135
KM,4136
AU,4137
MG,4138
AU,4139
MZ,4140
AU,4141
AU,4142
KM,4143
AU,4144
AU,4145
AU,4146
CC,4147
MG,4148
PE,4149
MG,4150
CC,4151
AU,4152
AU,4153
AU,4154
CC,4155
AU,4156
AU,4157
AU,4158
PE,4159
CC,4160
AU,4161
KM,4162
AU,4163
AU,4164
AU,4165
AU,4166
AU,4167
AU,4168
AU,4169
MG,4170
AU,4171
AU,4172
AU,4173
MW,4174
AU,4175
MW,4176
AU,4177
MZ,4178
AU,4179
PE,4180
AU,4181
MG,4182
AU,4183
PE,4184
AU,4185
AU,4186
AU,4187
AU,4188
AU,4189
AU,4190
CC,4191
AU,4192
AU,4193
AU,4194
AU,4195
AU,4196
AU,4197
AU,4198
AU,4199
AU,4200
AU,4201
AU,4202
AU,4203
AU,4204
AU,4205
AU,4206
AU,4207
PG,4208
SB,4209
SB,4210
AU,4211
AU,4212
AU,4213
MZ,4214
XO,4215
AU,4216
AU,4217
CK,4218
AU,4219
AU,4220
AU,4221
PE,4222
AU,4223
AU,4224
AU,4225
SB,4226
MZ,4227
PF,4228
AU,4229
MZ,4230
KM,4231
MZ,4232
PG,4233
AU,4234
PG,4235
PG,4236
PG,4237
PG,4238
AU,4239
SB,4240
PG,4241
PG,4242
SB,4243
AU,4244
PG,4245
MZ,4246
PG,4247
AU,4248
AU,4249
BR,4250
PG,4251
PG,4252
PG,4253
PG,4254
PG,4255
PG,4256
MZ,4257
AU,4258
PG,4259
PG,4260
PG,4261
PG,4262
PG,4263
PG,4264
PG,4265
PG,4266
PG,4267
PG,4268
PG,4269
AS,4270
PG,4271
AU,4272
AU,4273
PG,4274
PG,4275
AU,4276
PG,4277
AU,4278
MZ,4279
AU,4280
AU,4281
AU,4282
ID,4283
BO,4284
PG,4285
ID,4286
AU,4287
AU,4288
ID,4289
MZ,4290
CK,4291
CK,4292
ZM,4293
SB,4294
PG,4295
CK,4296
AU,4297
PG,4298
MZ,4299
ID,4300
PG,4301
PG,4302
SB,4303
PG,4304
PG,4305
ID,4306
SB,4307
ID,4308
MZ,4309
PG,4310
PG,4311
PG,4312
AU,4313
PG,4314
PG,4315
AU,4316
PG,4317
PG,4318
SB,4319
AU,4320
PG,4321
AU,4322
AU,4323
PG,4324
AU,4325
PG,4326
PG,4327
PG,4328
PG,4329
PG,4330
PG,4331
SB,4332
SB,4333
AU,4334
PG,4335
PG,4336
PG,4337
ID,4338
PG,4339
AU,4340
AU,4341
PG,4342
AU,4343
PG,4344
PG,4345
PG,4346
PG,4347
PG,4348
AU,4349
AU,4350
PG,4351
PG,4352
AU,4353
PG,4354
AU,4355
SB,4356
MZ,4357
AU,4358
ID,4359
MZ,4360
PG,4361
CK,4362
PG,4363
PG,4364
MU,4365
CK,4366
ID,4367
ID,4368
PF,4369
CX,4370
CK,4371
PG,4372
PG,4373
PG,4374
CK,4375
SB,4376
AU,4377
AU,4378
MU,4379
SB,4380
ID,4381
PG,4382
SB,4383
ID,4384
AU,4385
PG,4386
TZ,4387
AU,4388
PG,4389
SB,4390
SB,4391
AU,4392
PG,4393
AU,4394
TZ,4395
ID,4396
AU,4397
PG,4398
SB,4399
SC,4400
AU,4401
SB,4402
AU,4403
AU,4404
AU,4405
SB,4406
AU,4407
SB,4408
SB,4409
SB,4410
SC,4411
AU,4412
SB,4413
AU,4414
ID,4415
SC,4416
SB,4417
AU,4418
SC,4419
CK,4420
AU,4421
PG,4422
KI,4423
KI,4424
KI,4425
KI,4426
PF,4427
AU,4428
AU,4429
AU,4430
AU,4431
KI,4432
SB,4433
AU,4434
KI,4435
AU,4436
PF,4437
SB,4438
AU,4439
AU,4440
SB,4441
SB,4442
PG,4443
SB,4444
AU,4445
SB,4446
SB,4447
SB,4448
AU,4449
SB,4450
AU,4451
SC,4452
AU,4453
PG,4454
PG,4455
SC,4456
PG,4457
SB,4458
PF,4459
SC,4460
BO,4461
SC,4462
AU,4463
PG,4464
AU,4465
PG,4466
AU,4467
SB,4468
AU,4469
PG,4470
SC,4471
AU,4472
SB,4473
PG,4474
SB,4475
PG,4476
PG,4477
SB,4478
PG,4479
SC,4480
SB,4481
PF,4482
TK,4483
TV,4484
SC,4485
SB,4486
SB,4487
AU,4488
TK,4489
MW,4490
SC,4491
SC,4492
TZ,4493
SC,4494
TV,4495
SB,4496
PE,4497
SC,4498
TK,4499
PG,4500
SC,4501
SC,4502
MW,4503
SC,4504
AU,4505
PG,4506
AU,4507
SB,4508
TV,4509
ID,4510
PE,4511
PF,4512
PG,4513
SC,4514
SB,4515
TK,4516
PG,4517
PG,4518
ID,4519
PG,4520
PG,4521
PG,4522
PG,4523
SB,4524
PG,4525
PG,4526
AU,4527
AU,4528
AU,4529
PG,4530
AU,4531
SC,4532
PG,4533
SB,4534
PG,4535
SB,4536
PG,4537
PG,4538
TK,4539
PG,4540
PG,4541
PG,4542
PG,4543
SB,4544
PG,4545
TL,4546
TL,4547
SB,4548
SB,4549
SB,4550
TK,4551
SB,4552
SB,4553
TK,4554
SB,4555
SB,4556
SB,4557
TK,4558
SB,4559
SB,4560
PG,4561
SB,4562
PG,4563
SB,4564
SB,4565
PE,4566
SB,4567
PG,4568
TZ,4569
SB,4570
TZ,4571
SB,4572
SB,4573
SB,4574
TZ,4575
SB,4576
CK,4577
CK,4578
SB,4579
SB,4580
PE,4581
SB,4582
SB,4583
SB,4584
SB,4585
PG,4586
SB,4587
SB,4588
SB,4589
CK,4590
SB,4591
SB,4592
SB,4593
CK,4594
PG,4595
SB,4596
SB,4597
PG,4598
PG,4599
ID,4600
ID,4601
SB,4602
PG,4603
TZ,4604
TZ,4606
SB,4607
SB,4608
TZ,4609
CK,4610
SB,4611
CK,4612
CK,4613
SB,4614
TZ,4615
AO,4616
PG,4617
SB,4618
TZ,4619
AU,2109
AU,2110
AU,2111
AR,2112
AU,2113
AU,2114
AU,2115
AU,2116
AU,2117
AU,2118
AU,2119
AU,2120
AU,2121
AU,2122
AU,2123
UY,2124
AU,2125
AU,2126
AU,2127
AU,2128
AU,2129
AU,2130
AR,2131
AU,2132
AU,2133
ZA,2134
AU,2135
CL,2136
CL,2137
CL,2138
AU,2139
AU,2140
AU,2141
CL,2142
AU,2143
AU,2144
AU,2145
AU,2146
ZA,2147
AU,2148
AU,2149
AR,2150
UY,2151
ZA,2152
AR,2153
ZA,2154
UY,2155
UY,2156
UY,2157
UY,2158
UY,2159
UY,2160
AR,2161
UY,2162
UY,2163
AU,2164
AU,2165
AU,2166
AU,2167
AU,2168
AU,2169
AU,2170
AU,2171
AU,2172
AU,2173
AU,2174
AU,2175
AU,2176
AU,2177
AU,2178
AU,2179
AU,2180
AU,2181
CL,2182
AU,2183
AU,2184
BR,2185
BR,2186
BR,2187
AU,2188
BR,2189
BR,2190
CL,2191
BR,2192
AU,2193
NZ,2194
BR,2195
BR,2196
BR,2197
AU,2198
NZ,2199
UY,2200
UY,2201
CL,2202
CL,2203
CL,2204
CL,2205
NZ,2206
CL,2207
CL,2208
NF,2209
CL,2210
NF,2211
AU,2212
AU,2213
AU,2214
LS,2215
AU,2216
AU,2217
BR,2218
BR,2219
CL,2220
AU,2221
BR,2222
BR,2223
AU,2224
AU,2225
AU,2226
BR,2227
BR,2228
AU,2229
AU,2230
AU,2231
AU,2232
AU,2233
AU,2234
AU,2235
BR,2236
AU,2237
AU,2238
AU,2239
AU,2240
AU,2241
AU,2242
AU,2243
AU,2244
PF,2245
AU,2246
AU,2247
BR,2248
BR,2249
BR,2250
AU,2251
AU,2252
BR,2253
AU,2254
AU,2255
BR,2256
BR,2257
CL,2258
BR,2259
CL,2260
AU,2261
AU,2262
NA,2263
AU,2264
AU,2265
ZA,2266
ZA,2267
AU,2268
NA,2269
NA,2270
BR,2271
AU,2272
BR,2273
CL,2274
AU,2275
CL,2276
BR,2277
AU,2278
CL,2279
BR,2280
CL,2281
BR,2282
CL,2283
AU,2284
AU,2285
AU,2286
AU,2287
MZ,2288
MZ,2289
SZ,2290
MZ,2291
AU,2292
AU,2293
SZ,2294
AU,2295
AU,2296
AU,2297
AU,2298
AU,2299
AU,2300
AU,2301
AU,2302
AU,2303
AU,2304
AU,2305
AU,2306
AU,2307
BR,2308
BR,2309
AU,2310
BR,2311
AR,2312
BR,2313
AU,2314
AU,2315
AU,2316
AU,2317
AU,2318
AU,2319
AU,2320
BR,2321
BR,2322
BR,2323
BR,2324
BR,2325
BR,2326
BR,2327
AU,2328
BR,2329
BR,2330
AU,2331
BR,2332
MG,2333
BR,2334
PN,2335
AU,2336
AU,2337
AU,2338
AU,2339
AU,2340
ZA,2341
AU,2342
PN,2343
BR,2344
PN,2345
BR,2346
BR,2347
AU,2348
BR,2349
AU,2350
AU,2351
AU,2352
AU,2353
AU,2354
BR,2355
PN,2356
PF,2357
PF,2358
PF,2359
PF,2360
PF,2361
MZ,2362
AU,2363
MZ,2364
BR,2365
AU,2366
AU,2367
MG,2368
BR,2369
MG,2370
BR,2371
BR,2372
BR,2373
AU,2374
AU,2375
AU,2376
AU,2377
AU,2378
CL,2379
BR,2380
AU,2381
PF,2382
PF,2383
PF,2384
PF,2385
PF,2386
AU,2387
PF,2388
BR,2389
AU,2390
BR,2391
PF,2392
PF,2393
PF,2394
PF,2395
PF,2396
BR,2397
AU,2398
AU,2399
PF,2400
PF,2401
PF,2402
PF,2403
PF,2404
BR,2405
PF,2406
BR,2407
PF,2408
AU,2409
BR,2410
BR,2411
PF,2412
BR,2413
BR,2414
BR,2415
BR,2416
BR,2417
BR,2418
BR,2419
BR,2420
BR,2421
BR,2422
AR,2423
BR,2424
BR,2425
NC,2426
NC,2427
NC,2428
PF,2429
AU,2430
NC,2431
AU,2432
NC,2433
AU,2434
AU,2435
AU,2436
PF,2437
ZA,2438
AU,2439
AU,2440
AU,2441
NC,2442
AU,2443
AU,2444
AU,2445
NC,2446
AU,2447
NC,2448
XO,2449
TO,2450
AU,2451
AU,2452
NC,2453
NC,2454
NC,2455
PF,2456
PF,2457
AU,2458
NC,2459
AR,2460
NC,2461
AU,2462
MG,2463
AU,2464
AU,2465
AU,2466
AU,2467
AU,2468
AU,2469
PF,2470
NC,2471
AU,2472
PF,2473
PF,2474
MG,2475
ZA,2476
MG,2477
AU,2478
MZ,2479
NC,2480
AU,2481
AU,2482
AU,2483
ZA,2484
MZ,2485
AU,2486
AU,2487
AU,2488
NC,2489
AU,2490
AU,2491
MG,2492
NC,2493
AU,2494
AU,2495
NC,2496
NC,2497
AU,2498
MG,2499
AU,2500
NC,2501
AU,2502
AU,2503
PF,2504
NC,2505
NC,2506
AU,2507
AU,2508
AU,2509
NC,2510
AU,2511
AU,2512
AU,2513
NC,2514
NC,2515
MZ,2516
AU,2517
NC,2518
MG,2519
AU,2520
AU,2521
MG,2522
NC,2523
AU,2524
MG,2525
NC,2526
AU,2527
AU,2528
NC,2529
CK,2530
PF,2531
PF,2532
PF,2533
PF,2534
MG,2535
AU,2536
AU,2537
AU,2538
PF,2539
MG,2540
MZ,2541
NC,2542
PF,2543
PF,2544
AR,2545
PF,2546
NC,2547
MG,2548
AU,2549
AU,2550
NC,2551
PF,2552
AU,2553
NC,2554
AU,2555
PF,2556
AU,2557
AU,2558
PF,2559
AU,2560
PF,2561
AU,2562
MG,2563
MZ,2564
BR,2565
AU,2566
AU,2567
AU,2568
AU,2569
AU,2570
AU,2571
PF,2572
MG,2573
PF,2574
PF,2575
AU,2576
AU,2577
MG,2578
AU,2579
AU,2580
MG,2581
MZ,2582
AU,2583
MG,2584
PF,2585
AU,2586
AU,2587
XO,2588
PF,2589
AU,2590
NC,2591
PF,2592
PF,2593
AU,2594
PF,2595
MG,2596
AU,2597
XO,2598
MG,2599
AU,2600
PF,2601
AU,2602
AU,2603
AU,2604
MG,2605
MG,2606
AU,2607
AU,2608
NC,2609
NC,2610
NC,2611
NC,2612
MG,2613
MG,2614
PF,2615
PF,2616
NC,2617
MG,2618
AU,2619
MG,2620
PF,2621
MG,2622
TO,2623
MG,2624
MG,2625
NC,2626
FR,2627
CK,2628
NC,2629
TO,2630
NC,2631
TO,2632
NC,2633
TO,2634
TO,2635
AU,2636
AU,2637
AU,2638
AU,2639
AU,2640
AU,2641
AU,2642
AU,2643
AU,2644
AU,2645
AU,2646
AU,2647
AU,2648
PF,2649
AU,2650
AU,2651
AU,2652
AU,2653
AU,2654
AU,2655
AU,2656
AU,2657
PF,2658
PF,2659
AU,2660
AU,2661
MG,2662
AU,2663
NC,2664
NC,2665
NC,2666
PF,2667
PF,2668
AU,2669
NC,2670
AU,2671
AU,2672
AU,2673
AU,2674
AU,2675
AU,2676
AU,2677
FJ,2678
AU,2679
FJ,2680
AU,2681
FJ,2682
AU,2683
AU,2684
AU,2685
AU,2686
NC,2687
PF,2688
AU,2689
AU,2690
AU,2691
PF,2692
AU,2693
AU,2694
AU,2695
AU,2696
AU,2697
AU,2698
AU,2699
AU,2700
AU,2701
AU,2702
AU,2703
AU,2704
AU,2705
BR,2706
MG,2707
BR,2708
AU,2709
AU,2710
AU,2711
MG,2712
AU,2713
AU,2714
AU,2715
NC,2716
NC,2717
AU,2718
AU,2719
PF,2720
AU,2721
AU,2722
AU,2723
AU,2724
AU,2725
AU,2726
AU,2727
AU,2728
AU,2729
AU,2730
MU,2731
AU,2732
MG,2733
PF,2734
AU,2735
NC,2736
AU,2737
AU,2738
NC,2739
AU,2740
TO,2741
NC,2742
AU,2743
AU,2744
MG,2745
AU,2746
AU,2747
AU,2748
AU,2749
AU,2750
AU,2751
AU,2752
AU,2753
TO,2754
AU,2755
NC,2756
AU,2757
AU,2758
NC,2759
AU,2760
TO,2761
TO,2762
AU,2763
NC,2764
MU,2765
MU,2766
AU,2767
AU,2768
AU,2769
AU,2770
TO,2771
AU,2772
NC,2773
AU,2774
NC,2775
MG,2776
PY,2777
NC,2778
AU,2779
AU,2780
MG,2781
NC,2782
AU,2783
VU,2784
CK,2785
NC,2786
MG,2787
NC,2788
AU,2789
AU,2790
AU,2791
MG,2792
NC,2793
NC,2794
MG,2795
AU,2796
AU,2797
MG,2798
NC,2799
AU,2800
TO,2801
NC,2802
AU,2803
MU,2804
MG,2805
TO,2806
NC,2807
NC,2808
MG,2809
MU,2810
AU,2811
AU,2812
NC,2813
CK,2814
MG,2815
TO,2816
TO,2817
TO,2818
TO,2819
